Date,Location,Temperature,WeatherEvent,Precipitation
2021-12-19,City_2,57.9,Clear,0.0
2021-12-20,City_2,56.3,Rain,1.37
2021-12-21,City_2,62.4,Rain,0.0
2021-12-22,City_2,55.4,Clear,0.0
2021-12-23,City_2,56.7,Clear,0.0
2021-12-24,City_2,58.6,Rain,1.49
2021-12-25,City_2,62.8,Clear,0.0
2021-12-26,City_2,61.1,Clear,0.0
2021-12-27,City_2,63.8,Clear,0.0
2021-12-28,City_2,69.3,Clear,0.0
2021-12-29,City_2,62.1,Clear,0.0
2021-12-30,City_2,57.8,Rain,0.3
2021-12-31,City_2,63.3,Clear,0.0
2022-01-01,City_2,60.7,Clear,0.0
2022-01-02,City_2,60.9,Clear,0.0
2022-01-03,City_2,74.2,Rain,1.05
2022-01-04,City_2,62.9,Rain,0.0
2022-01-05,City_2,69.7,Clear,0.0
2022-01-06,City_2,66.1,Rain,0.83
2022-01-07,City_2,62.4,Clear,0.0
2022-01-08,City_2,64.3,Rain,0.85
2022-01-09,City_2,72.2,Rain,0.15
2022-01-10,City_2,66.3,Rain,0.65
2022-01-11,City_2,64.5,Fog,0.0
2022-01-12,City_2,64.4,Clear,0.0
2022-01-13,City_2,65.2,Clear,0.0
2022-01-14,City_2,73.7,Windy,0.0
2022-01-15,City_2,67.8,Rain,0.19
2022-01-16,City_2,71.0,Rain,0.68
2022-01-17,City_2,67.6,Clear,0.0
2022-01-18,City_2,64.8,Clear,0.0
2022-01-19,City_2,73.3,Fog,0.0
2022-01-20,City_2,74.2,Clear,0.0
2022-01-21,City_2,74.3,Rain,1.2
2022-01-22,City_2,62.0,Clear,0.0
2022-01-23,City_2,72.4,Windy,0.0
2022-01-24,City_2,75.1,Thunderstorm,2.73
2022-01-25,City_2,71.9,Rain,0.0
2022-01-26,City_2,82.5,Clear,0.0
2022-01-27,City_2,72.2,Rain,0.0
2022-01-28,City_2,82.1,Rain,0.37
2022-01-29,City_2,77.8,Clear,0.0
2022-01-30,City_2,82.3,Thunderstorm,1.41
2022-01-31,City_2,58.4,Clear,0.0
2022-02-01,City_2,76.9,Clear,0.0
2022-02-02,City_2,72.9,Clear,0.0
2022-02-03,City_2,70.3,Clear,0.0
2022-02-04,City_2,71.9,Clear,0.0
2022-02-05,City_2,79.8,Rain,0.9
2022-02-06,City_2,78.5,Clear,0.0
2022-02-07,City_2,70.7,Clear,0.0
2022-02-08,City_2,72.2,Rain,1.16
2022-02-09,City_2,83.8,Clear,0.0
2022-02-10,City_2,75.6,Clear,0.0
2022-02-11,City_2,80.5,Rain,1.15
2022-02-12,City_2,79.2,Windy,0.0
2022-02-13,City_2,70.9,Clear,0.0
2022-02-14,City_2,77.9,Thunderstorm,2.52
2022-02-15,City_2,71.8,Clear,0.0
2022-02-16,City_2,72.0,Windy,0.0
2022-02-17,City_2,80.0,Fog,0.0
2022-02-18,City_2,78.5,Clear,0.0
2022-02-19,City_2,74.9,Clear,0.0
2022-02-20,City_2,81.4,Clear,0.0
2022-02-21,City_2,74.4,Rain,0.62
2022-02-22,City_2,82.0,Clear,0.0
2022-02-23,City_2,80.4,Clear,0.0
2022-02-24,City_2,83.6,Clear,0.0
2022-02-25,City_2,82.3,Clear,0.0
2022-02-26,City_2,73.2,Clear,0.0
2022-02-27,City_2,87.4,Clear,0.0
2022-02-28,City_2,72.7,Clear,0.0
2022-03-01,City_2,83.7,Thunderstorm,0.8
2022-03-02,City_2,75.2,Clear,0.0
2022-03-03,City_2,82.2,Clear,0.0
2022-03-04,City_2,77.9,Clear,0.0
2022-03-05,City_2,81.5,Clear,0.0
2022-03-06,City_2,86.0,Fog,0.0
2022-03-07,City_2,91.2,Thunderstorm,1.21
2022-03-08,City_2,72.2,Clear,0.0
2022-03-09,City_2,75.5,Clear,0.0
2022-03-10,City_2,77.4,Fog,0.0
2022-03-11,City_2,72.1,Clear,0.0
2022-03-12,City_2,83.0,Clear,0.0
2022-03-13,City_2,77.4,Rain,1.51
2022-03-14,City_2,84.7,Rain,0.4
2022-03-15,City_2,82.0,Rain,1.53
2022-03-16,City_2,74.5,Cloudy,0.0
2022-03-17,City_2,80.7,Thunderstorm,1.12
2022-03-18,City_2,76.5,Clear,0.0
2022-03-19,City_2,79.6,Clear,0.0
2022-03-20,City_2,75.7,Thunderstorm,2.97
2022-03-21,City_2,77.7,Thunderstorm,2.32
2022-03-22,City_2,79.9,Clear,0.0
2022-03-23,City_2,90.6,Clear,0.0
2022-03-24,City_2,79.7,Clear,0.0
2022-03-25,City_2,85.8,Rain,0.88
2022-03-26,City_2,79.3,Rain,1.0
2022-03-27,City_2,87.2,Clear,0.0
2022-03-28,City_2,78.1,Clear,0.0
2022-03-29,City_2,87.2,Clear,0.0
2022-03-30,City_2,78.9,Rain,1.24
2022-03-31,City_2,80.2,Thunderstorm,1.88
2022-04-01,City_2,82.6,Clear,0.0
2022-04-02,City_2,79.5,Clear,0.0
2022-04-03,City_2,82.6,Clear,0.0
2022-04-04,City_2,78.5,Clear,0.0
2022-04-05,City_2,79.5,Clear,0.0
2022-04-06,City_2,86.7,Clear,0.0
2022-04-07,City_2,75.9,Clear,0.0
2022-04-08,City_2,81.1,Rain,1.2
2022-04-09,City_2,70.9,Rain,0.66
2022-04-10,City_2,79.3,Clear,0.0
2022-04-11,City_2,75.8,Clear,0.0
2022-04-12,City_2,65.2,Clear,0.0
2022-04-13,City_2,75.4,Clear,0.0
2022-04-14,City_2,77.4,Clear,0.0
2022-04-15,City_2,71.6,Clear,0.0
2022-04-16,City_2,78.6,Clear,0.0
2022-04-17,City_2,74.7,Clear,0.0
2022-04-18,City_2,76.8,Clear,0.0
2022-04-19,City_2,77.5,Clear,0.0
2022-04-20,City_2,72.3,Clear,0.0
2022-04-21,City_2,66.8,Rain,0.0
2022-04-22,City_2,81.3,Rain,0.14
2022-04-23,City_2,78.5,Clear,0.0
2022-04-24,City_2,77.3,Clear,0.0
2022-04-25,City_2,72.1,Clear,0.0
2022-04-26,City_2,76.5,Clear,0.0
2022-04-27,City_2,77.0,Clear,0.0
2022-04-28,City_2,80.1,Clear,0.0
2022-04-29,City_2,75.2,Clear,0.0
2022-04-30,City_2,72.1,Clear,0.0
2022-05-01,City_2,73.0,Clear,0.0
2022-05-02,City_2,72.1,Windy,0.0
2022-05-03,City_2,68.0,Clear,0.0
2022-05-04,City_2,71.8,Clear,0.0
2022-05-05,City_2,62.7,Rain,0.38
2022-05-06,City_2,72.3,Fog,0.0
2022-05-07,City_2,64.9,Fog,0.0
2022-05-08,City_2,62.2,Clear,0.0
2022-05-09,City_2,60.8,Clear,0.0
2022-05-10,City_2,70.8,Clear,0.0
2022-05-11,City_2,66.2,Rain,0.75
2022-05-12,City_2,66.7,Clear,0.0
2022-05-13,City_2,69.4,Rain,0.0
2022-05-14,City_2,65.7,Clear,0.0
2022-05-15,City_2,65.9,Clear,0.0
2022-05-16,City_2,67.5,Clear,0.0
2022-05-17,City_2,62.2,Rain,0.6
2022-05-18,City_2,71.1,Clear,0.0
2022-05-19,City_2,67.5,Clear,0.0
2022-05-20,City_2,67.1,Clear,0.0
2022-05-21,City_2,62.9,Clear,0.0
2022-05-22,City_2,54.8,Clear,0.0
2022-05-23,City_2,59.6,Clear,0.0
2022-05-24,City_2,67.8,Rain,1.42
2022-05-25,City_2,62.3,Clear,0.0
2022-05-26,City_2,63.2,Rain,0.79
2022-05-27,City_2,58.5,Clear,0.0
2022-05-28,City_2,59.7,Clear,0.0
2022-05-29,City_2,63.2,Rain,0.91
2022-05-30,City_2,51.3,Windy,0.0
2022-05-31,City_2,58.6,Clear,0.0
2022-06-01,City_2,56.2,Clear,0.0
2022-06-02,City_2,57.1,Clear,0.0
2022-06-03,City_2,57.1,Clear,0.0
2022-06-04,City_2,58.8,Clear,0.0
2022-06-05,City_2,58.0,Rain,0.85
2022-06-06,City_2,55.9,Clear,0.0
2022-06-07,City_2,48.9,Clear,0.0
2022-06-08,City_2,65.4,Rain,0.36
2022-06-09,City_2,61.3,Rain,0.04
2022-06-10,City_2,56.2,Clear,0.0
2022-06-11,City_2,53.5,Fog,0.0
2022-06-12,City_2,53.0,Clear,0.0
2022-06-13,City_2,51.2,Clear,0.0
2022-06-14,City_2,46.3,Clear,0.0
2022-06-15,City_2,52.5,Clear,0.0
2022-06-16,City_2,51.1,Clear,0.0
2022-06-17,City_2,41.7,Clear,0.0
2022-06-18,City_2,53.9,Clear,0.0
2022-06-19,City_2,49.3,Clear,0.0
2022-06-20,City_2,55.8,Rain,0.0
2022-06-21,City_2,51.7,Clear,0.0
2022-06-22,City_2,41.4,Clear,0.0
2022-06-23,City_2,55.1,Clear,0.0
2022-06-24,City_2,41.9,Clear,0.0
2022-06-25,City_2,44.9,Rain,0.02
2022-06-26,City_2,45.7,Clear,0.0
2022-06-27,City_2,46.7,Clear,0.0
2022-06-28,City_2,47.3,Clear,0.0
2022-06-29,City_2,45.1,Clear,0.0
2022-06-30,City_2,42.5,Clear,0.0
2022-07-01,City_2,49.0,Clear,0.0
2022-07-02,City_2,51.0,Clear,0.0
2022-07-03,City_2,46.0,Windy,0.0
2022-07-04,City_2,39.8,Rain,0.08
2022-07-05,City_2,36.9,Clear,0.0
2022-07-06,City_2,37.7,Clear,0.0
2022-07-07,City_2,43.9,Clear,0.0
2022-07-08,City_2,47.9,Clear,0.0
2022-07-09,City_2,39.9,Clear,0.0
2022-07-10,City_2,41.0,Clear,0.0
2022-07-11,City_2,48.8,Clear,0.0
2022-07-12,City_2,33.4,Rain,0.35
2022-07-13,City_2,35.9,Fog,0.0
2022-07-14,City_2,43.0,Rain,0.05
2022-07-15,City_2,41.9,Rain,0.99
2022-07-16,City_2,43.6,Rain,0.04
2022-07-17,City_2,41.8,Clear,0.0
2022-07-18,City_2,31.1,Windy,0.0
2022-07-19,City_2,40.7,Clear,0.0
2022-07-20,City_2,28.8,Snow,0.0
2022-07-21,City_2,41.3,Rain,0.0
2022-07-22,City_2,31.3,Snow,1.73
2022-07-23,City_2,33.7,Rain,0.72
2022-07-24,City_2,40.8,Clear,0.0
2022-07-25,City_2,43.3,Rain,0.0
2022-07-26,City_2,33.0,Clear,0.0
2022-07-27,City_2,37.0,Rain,0.43
2022-07-28,City_2,43.2,Rain,0.6
2022-07-29,City_2,35.2,Clear,0.0
2022-07-30,City_2,31.3,Snow,0.0
2022-07-31,City_2,37.9,Clear,0.0
2022-08-01,City_2,28.3,Rain,0.94
2022-08-02,City_2,36.4,Rain,0.0
2022-08-03,City_2,24.9,Snow,1.92
2022-08-04,City_2,27.3,Snow,1.36
2022-08-05,City_2,24.9,Clear,0.0
2022-08-06,City_2,26.9,Snow,0.18
2022-08-07,City_2,28.8,Snow,1.94
2022-08-08,City_2,29.6,Snow,1.6
2022-08-09,City_2,29.9,Snow,0.66
2022-08-10,City_2,31.7,Clear,0.0
2022-08-11,City_2,34.2,Rain,0.03
2022-08-12,City_2,39.0,Clear,0.0
2022-08-13,City_2,38.5,Clear,0.0
2022-08-14,City_2,33.2,Clear,0.0
2022-08-15,City_2,24.8,Snow,0.55
2022-08-16,City_2,28.4,Clear,0.0
2022-08-17,City_2,29.4,Snow,0.03
2022-08-18,City_2,21.3,Snow,0.32
2022-08-19,City_2,35.1,Clear,0.0
2022-08-20,City_2,27.7,Snow,1.95
2022-08-21,City_2,24.8,Rain,0.04
2022-08-22,City_2,22.1,Snow,0.0
2022-08-23,City_2,25.0,Snow,0.0
2022-08-24,City_2,20.3,Snow,1.7
2022-08-25,City_2,24.0,Snow,1.49
2022-08-26,City_2,19.4,Rain,0.0
2022-08-27,City_2,21.2,Snow,0.66
2022-08-28,City_2,21.9,Snow,1.68
2022-08-29,City_2,28.8,Snow,0.0
2022-08-30,City_2,31.7,Snow,1.02
2022-08-31,City_2,39.5,Clear,0.0
2022-09-01,City_2,33.2,Clear,0.0
2022-09-02,City_2,20.8,Snow,0.97
2022-09-03,City_2,27.1,Snow,0.06
2022-09-04,City_2,23.7,Snow,0.0
2022-09-05,City_2,29.5,Snow,1.37
2022-09-06,City_2,12.3,Snow,0.75
2022-09-07,City_2,22.9,Snow,1.59
2022-09-08,City_2,31.4,Rain,0.75
2022-09-09,City_2,21.8,Rain,0.0
2022-09-10,City_2,29.8,Snow,0.73
2022-09-11,City_2,29.4,Snow,0.98
2022-09-12,City_2,30.2,Snow,0.03
2022-09-13,City_2,31.4,Snow,0.42
2022-09-14,City_2,29.8,Snow,1.84
2022-09-15,City_2,27.5,Clear,0.0
2022-09-16,City_2,20.9,Snow,1.5
2022-09-17,City_2,22.2,Snow,0.29
2022-09-18,City_2,23.8,Snow,0.48
2022-09-19,City_2,17.4,Snow,0.0
2022-09-20,City_2,29.4,Snow,0.99
2022-09-21,City_2,25.3,Snow,0.0
2022-09-22,City_2,20.6,Snow,1.96
2022-09-23,City_2,22.4,Snow,1.01
2022-09-24,City_2,24.7,Snow,0.0
2022-09-25,City_2,40.9,Rain,0.22
2022-09-26,City_2,35.9,Clear,0.0
2022-09-27,City_2,31.8,Rain,0.08
2022-09-28,City_2,20.7,Snow,1.33
2022-09-29,City_2,32.4,Rain,0.24
2022-09-30,City_2,22.4,Snow,0.69
2022-10-01,City_2,28.8,Snow,0.12
2022-10-02,City_2,19.5,Snow,0.0
2022-10-03,City_2,29.3,Snow,1.92
2022-10-04,City_2,32.1,Rain,0.83
2022-10-05,City_2,29.3,Clear,0.0
2022-10-06,City_2,30.1,Snow,0.08
2022-10-07,City_2,31.9,Snow,0.81
2022-10-08,City_2,22.4,Snow,0.68
2022-10-09,City_2,35.3,Clear,0.0
2022-10-10,City_2,31.0,Snow,0.23
2022-10-11,City_2,34.8,Clear,0.0
2022-10-12,City_2,24.0,Snow,1.98
2022-10-13,City_2,22.8,Snow,0.0
2022-10-14,City_2,28.0,Snow,0.0
2022-10-15,City_2,34.8,Clear,0.0
2022-10-16,City_2,28.6,Clear,0.0
2022-10-17,City_2,28.1,Rain,0.01
2022-10-18,City_2,28.7,Snow,0.0
2022-10-19,City_2,44.6,Rain,0.86
2022-10-20,City_2,28.9,Snow,0.69
2022-10-21,City_2,36.6,Rain,0.88
2022-10-22,City_2,28.5,Snow,0.0
2022-10-23,City_2,35.4,Rain,0.59
2022-10-24,City_2,28.1,Snow,1.61
2022-10-25,City_2,29.8,Clear,0.0
2022-10-26,City_2,38.9,Rain,0.52
2022-10-27,City_2,33.3,Rain,0.0
2022-10-28,City_2,27.6,Snow,0.19
2022-10-29,City_2,30.8,Snow,1.48
2022-10-30,City_2,26.4,Snow,0.19
2022-10-31,City_2,40.2,Rain,0.78
2022-11-01,City_2,37.4,Clear,0.0
2022-11-02,City_2,43.9,Clear,0.0
2022-11-03,City_2,41.7,Clear,0.0
2022-11-04,City_2,40.8,Clear,0.0
2022-11-05,City_2,46.4,Clear,0.0
2022-11-06,City_2,42.9,Clear,0.0
2022-11-07,City_2,25.2,Snow,1.72
2022-11-08,City_2,39.7,Clear,0.0
2022-11-09,City_2,33.0,Rain,0.1
2022-11-10,City_2,35.7,Clear,0.0
2022-11-11,City_2,44.2,Rain,0.8
2022-11-12,City_2,39.5,Clear,0.0
2022-11-13,City_2,45.7,Clear,0.0
2022-11-14,City_2,40.6,Clear,0.0
2022-11-15,City_2,41.5,Rain,0.01
2022-11-16,City_2,44.6,Rain,0.31
2022-11-17,City_2,50.9,Rain,0.0
2022-11-18,City_2,43.5,Clear,0.0
2022-11-19,City_2,42.3,Rain,0.46
2022-11-20,City_2,37.6,Clear,0.0
2022-11-21,City_2,36.4,Rain,0.09
2022-11-22,City_2,47.4,Rain,0.97
2022-11-23,City_2,48.9,Clear,0.0
2022-11-24,City_2,55.7,Rain,0.38
2022-11-25,City_2,50.1,Clear,0.0
2022-11-26,City_2,54.4,Rain,1.34
2022-11-27,City_2,47.5,Clear,0.0
2022-11-28,City_2,51.3,Windy,0.0
2022-11-29,City_2,49.8,Clear,0.0
2022-11-30,City_2,49.3,Rain,0.71
2022-12-01,City_2,45.7,Rain,0.93
2022-12-02,City_2,48.9,Cloudy,0.0
2022-12-03,City_2,49.6,Clear,0.0
2022-12-04,City_2,44.3,Rain,0.13
2022-12-05,City_2,43.1,Rain,0.0
2022-12-06,City_2,51.4,Rain,0.95
2022-12-07,City_2,56.4,Rain,0.0
2022-12-08,City_2,51.6,Rain,0.0
2022-12-09,City_2,62.5,Clear,0.0
2022-12-10,City_2,52.0,Rain,0.38
2022-12-11,City_2,51.7,Clear,0.0
2022-12-12,City_2,48.1,Clear,0.0
2022-12-13,City_2,51.4,Clear,0.0
2022-12-14,City_2,58.4,Rain,0.0
2022-12-15,City_2,55.9,Cloudy,0.0
2022-12-16,City_2,55.2,Clear,0.0
2022-12-17,City_2,55.7,Clear,0.0
2022-12-18,City_2,55.3,Clear,0.0
2022-12-19,City_2,60.7,Clear,0.0
2022-12-20,City_2,59.8,Clear,0.0
2022-12-21,City_2,53.2,Clear,0.0
2022-12-22,City_2,57.5,Rain,1.05
2022-12-23,City_2,59.9,Rain,0.0
2022-12-24,City_2,71.8,Rain,0.0
2022-12-25,City_2,59.7,Rain,0.16
2022-12-26,City_2,61.4,Clear,0.0
2022-12-27,City_2,66.4,Rain,0.65
2022-12-28,City_2,60.0,Rain,0.0
2022-12-29,City_2,56.3,Rain,0.0
2022-12-30,City_2,54.8,Clear,0.0
2022-12-31,City_2,65.2,Clear,0.0
2020-01-01,City_3,61.6,Windy,0.0
2020-01-02,City_3,66.4,Clear,0.0
2020-01-03,City_3,65.9,Clear,0.0
2020-01-04,City_3,66.7,Clear,0.0
2020-01-05,City_3,63.6,Clear,0.0
2020-01-06,City_3,62.4,Clear,0.0
2020-01-07,City_3,62.3,Clear,0.0
2020-01-08,City_3,58.7,Rain,0.59
2020-01-09,City_3,58.4,Clear,0.0
2020-01-10,City_3,62.1,Clear,0.0
2020-01-11,City_3,70.2,Rain,1.1
2020-01-12,City_3,53.3,Cloudy,0.0
2020-01-13,City_3,57.0,Clear,0.0
2020-01-14,City_3,70.1,Rain,1.03
2020-01-15,City_3,64.3,Rain,0.15
2020-01-16,City_3,61.2,Clear,0.0
2020-01-17,City_3,67.4,Clear,0.0
2020-01-18,City_3,64.7,Clear,0.0
2020-01-19,City_3,66.2,Clear,0.0
2020-01-20,City_3,61.5,Clear,0.0
2020-01-21,City_3,64.6,Rain,0.16
2020-01-22,City_3,63.9,Rain,0.25
2020-01-23,City_3,69.3,Clear,0.0
2020-01-24,City_3,67.0,Windy,0.0
2020-01-25,City_3,68.9,Clear,0.0
2020-01-26,City_3,73.4,Clear,0.0
2020-01-27,City_3,67.8,Rain,0.0
2020-01-28,City_3,67.9,Clear,0.0
2020-01-29,City_3,63.6,Clear,0.0
2020-01-30,City_3,61.2,Clear,0.0
2020-01-31,City_3,77.1,Rain,0.23
2020-02-01,City_3,62.3,Fog,0.0
2020-02-02,City_3,72.5,Fog,0.0
2020-02-03,City_3,64.5,Clear,0.0
2020-02-04,City_3,64.3,Clear,0.0
2020-02-05,City_3,69.9,Clear,0.0
2020-02-06,City_3,69.7,Rain,0.17
2020-02-07,City_3,61.8,Rain,0.5
2020-02-08,City_3,74.0,Rain,0.0
2020-02-09,City_3,64.9,Rain,0.67
2020-02-10,City_3,63.8,Clear,0.0
2020-02-11,City_3,64.7,Clear,0.0
2020-02-12,City_3,63.0,Clear,0.0
2020-02-13,City_3,76.1,Clear,0.0
2020-02-14,City_3,65.6,Clear,0.0
2020-02-15,City_3,73.7,Clear,0.0
2020-02-16,City_3,72.1,Cloudy,0.0
2020-02-17,City_3,66.3,Clear,0.0
2020-02-18,City_3,66.6,Clear,0.0
2020-02-19,City_3,71.1,Clear,0.0
2020-02-20,City_3,71.1,Rain,0.25
2020-02-21,City_3,79.1,Clear,0.0
2020-02-22,City_3,69.7,Rain,0.89
2020-02-23,City_3,75.2,Clear,0.0
2020-02-24,City_3,71.5,Windy,0.0
2020-02-25,City_3,73.1,Rain,0.58
2020-02-26,City_3,73.7,Clear,0.0
2020-02-27,City_3,67.5,Rain,1.41
2020-02-28,City_3,72.1,Clear,0.0
2020-02-29,City_3,77.7,Clear,0.0
2020-03-01,City_3,77.6,Rain,0.6
2020-03-02,City_3,64.4,Clear,0.0
2020-03-03,City_3,76.8,Rain,1.07
2020-03-04,City_3,69.0,Rain,0.67
2020-03-05,City_3,75.9,Clear,0.0
2020-03-06,City_3,58.3,Clear,0.0
2020-03-07,City_3,74.7,Clear,0.0
2020-03-08,City_3,74.2,Clear,0.0
2020-03-09,City_3,71.3,Clear,0.0
2020-03-10,City_3,73.7,Clear,0.0
2020-03-11,City_3,70.6,Rain,0.19
2020-03-12,City_3,78.5,Rain,1.59
2020-03-13,City_3,73.7,Clear,0.0
2020-03-14,City_3,73.2,Rain,0.68
2020-03-15,City_3,71.7,Cloudy,0.0
2020-03-16,City_3,80.4,Clear,0.0
2020-03-17,City_3,63.3,Clear,0.0
2020-03-18,City_3,65.3,Clear,0.0
2020-03-19,City_3,71.1,Clear,0.0
2020-03-20,City_3,69.7,Rain,0.0
2020-03-21,City_3,62.8,Rain,0.5
2020-03-22,City_3,62.6,Clear,0.0
2020-03-23,City_3,73.0,Clear,0.0
2020-03-24,City_3,70.5,Rain,0.0
2020-03-25,City_3,72.3,Clear,0.0
2020-03-26,City_3,75.9,Clear,0.0
2020-03-27,City_3,78.5,Clear,0.0
2020-03-28,City_3,76.2,Rain,0.46
2020-03-29,City_3,74.8,Rain,0.0
2020-03-30,City_3,66.1,Rain,0.1
2020-03-31,City_3,57.6,Clear,0.0
2020-04-01,City_3,66.7,Clear,0.0
2020-04-02,City_3,72.0,Rain,0.96
2020-04-03,City_3,67.6,Clear,0.0
2020-04-04,City_3,68.8,Clear,0.0
2020-04-05,City_3,77.2,Cloudy,0.0
2020-04-06,City_3,61.6,Clear,0.0
2020-04-07,City_3,75.8,Clear,0.0
2020-04-08,City_3,69.9,Clear,0.0
2020-04-09,City_3,66.1,Clear,0.0
2020-04-10,City_3,65.7,Rain,0.79
2020-04-11,City_3,72.0,Rain,1.13
2020-04-12,City_3,70.6,Clear,0.0
2020-04-13,City_3,74.1,Clear,0.0
2020-04-14,City_3,65.3,Clear,0.0
2020-04-15,City_3,67.9,Windy,0.0
2020-04-16,City_3,58.2,Rain,0.0
2020-04-17,City_3,61.8,Rain,1.04
2020-04-18,City_3,72.2,Clear,0.0
2020-04-19,City_3,71.9,Clear,0.0
2020-04-20,City_3,63.7,Rain,0.25
2020-04-21,City_3,59.6,Clear,0.0
2020-04-22,City_3,69.7,Clear,0.0
2020-04-23,City_3,72.7,Clear,0.0
2020-04-24,City_3,57.2,Clear,0.0
2020-04-25,City_3,64.6,Windy,0.0
2020-04-26,City_3,74.8,Clear,0.0
2020-04-27,City_3,68.8,Clear,0.0
2020-04-28,City_3,68.5,Rain,0.89
2020-04-29,City_3,74.3,Rain,1.16
2020-04-30,City_3,58.7,Clear,0.0
2020-05-01,City_3,63.5,Clear,0.0
2020-05-02,City_3,62.8,Clear,0.0
2020-05-03,City_3,57.5,Clear,0.0
2020-05-04,City_3,66.6,Clear,0.0
2020-05-05,City_3,63.5,Clear,0.0
2020-05-06,City_3,62.5,Clear,0.0
2020-05-07,City_3,61.9,Rain,1.46
2020-05-08,City_3,66.4,Clear,0.0
2020-05-09,City_3,59.7,Clear,0.0
2020-05-10,City_3,59.3,Clear,0.0
2020-05-11,City_3,61.2,Rain,0.64
2020-05-12,City_3,74.1,Clear,0.0
2020-05-13,City_3,58.2,Clear,0.0
2020-05-14,City_3,65.9,Rain,0.14
2020-05-15,City_3,62.8,Clear,0.0
2020-05-16,City_3,59.3,Clear,0.0
2020-05-17,City_3,62.7,Clear,0.0
2020-05-18,City_3,56.8,Clear,0.0
2020-05-19,City_3,58.1,Rain,0.77
2020-05-20,City_3,61.6,Rain,0.0
2020-05-21,City_3,59.0,Clear,0.0
2020-05-22,City_3,62.6,Rain,1.05
2020-05-23,City_3,61.7,Clear,0.0
2020-05-24,City_3,54.4,Clear,0.0
2020-05-25,City_3,50.4,Rain,0.0
2020-05-26,City_3,60.5,Clear,0.0
2020-05-27,City_3,59.3,Clear,0.0
2020-05-28,City_3,68.4,Clear,0.0
2020-05-29,City_3,47.6,Windy,0.0
2020-05-30,City_3,58.5,Rain,0.17
2020-05-31,City_3,61.2,Clear,0.0
2020-06-01,City_3,59.8,Rain,1.21
2020-06-02,City_3,57.3,Clear,0.0
2020-06-03,City_3,50.4,Rain,0.0
2020-06-04,City_3,55.0,Clear,0.0
2020-06-05,City_3,56.1,Rain,0.91
2020-06-06,City_3,55.0,Clear,0.0
2020-06-07,City_3,51.8,Rain,1.19
2020-06-08,City_3,54.3,Clear,0.0
2020-06-09,City_3,62.8,Windy,0.0
2020-06-10,City_3,53.0,Clear,0.0
2020-06-11,City_3,60.4,Clear,0.0
2020-06-12,City_3,51.3,Cloudy,0.0
2020-06-13,City_3,52.7,Clear,0.0
2020-06-14,City_3,53.1,Rain,0.26
2020-06-15,City_3,55.7,Rain,0.0
2020-06-16,City_3,57.5,Rain,1.24
2020-06-17,City_3,57.8,Clear,0.0
2020-06-18,City_3,50.8,Rain,1.35
2020-06-19,City_3,63.1,Clear,0.0
2020-06-20,City_3,58.1,Clear,0.0
2020-06-21,City_3,39.4,Clear,0.0
2020-06-22,City_3,50.2,Rain,0.44
2020-06-23,City_3,52.2,Clear,0.0
2020-06-24,City_3,43.4,Rain,0.04
2020-06-25,City_3,55.4,Rain,0.25
2020-06-26,City_3,41.2,Clear,0.0
2020-06-27,City_3,48.5,Clear,0.0
2020-06-28,City_3,50.1,Clear,0.0
2020-06-29,City_3,48.9,Clear,0.0
2020-06-30,City_3,54.4,Clear,0.0
2020-07-01,City_3,38.5,Clear,0.0
2020-07-02,City_3,49.6,Clear,0.0
2020-07-03,City_3,57.9,Rain,0.26
2020-07-04,City_3,38.6,Clear,0.0
2020-07-05,City_3,44.2,Rain,0.56
2020-07-06,City_3,47.6,Clear,0.0
2020-07-07,City_3,49.4,Clear,0.0
2020-07-08,City_3,45.3,Rain,0.53
2020-07-09,City_3,43.2,Clear,0.0
2020-07-10,City_3,51.4,Rain,0.85
2020-07-11,City_3,53.9,Rain,0.0
2020-07-12,City_3,46.4,Rain,0.11
2020-07-13,City_3,51.6,Clear,0.0
2020-07-14,City_3,44.2,Clear,0.0
2020-07-15,City_3,51.8,Clear,0.0
2020-07-16,City_3,47.6,Fog,0.0
2020-07-17,City_3,48.3,Fog,0.0
2020-07-18,City_3,35.1,Clear,0.0
2020-07-19,City_3,46.3,Clear,0.0
2020-07-20,City_3,47.8,Clear,0.0
2020-07-21,City_3,55.6,Clear,0.0
2020-07-22,City_3,42.1,Clear,0.0
2020-07-23,City_3,40.1,Rain,0.98
2020-07-24,City_3,51.0,Rain,0.0
2020-07-25,City_3,42.9,Rain,0.46
2020-07-26,City_3,44.8,Clear,0.0
2020-07-27,City_3,47.3,Rain,1.21
2020-07-28,City_3,52.8,Clear,0.0
2020-07-29,City_3,46.9,Clear,0.0
2020-07-30,City_3,41.7,Clear,0.0
2020-07-31,City_3,33.5,Clear,0.0
2020-08-01,City_3,41.3,Rain,0.41
2020-08-02,City_3,41.3,Clear,0.0
2020-08-03,City_3,38.8,Clear,0.0
2020-08-04,City_3,39.3,Cloudy,0.0
2020-08-05,City_3,47.8,Rain,0.0
2020-08-06,City_3,42.4,Clear,0.0
2020-08-07,City_3,46.1,Rain,0.0
2020-08-08,City_3,44.8,Rain,0.31
2020-08-09,City_3,42.9,Rain,0.24
2020-08-10,City_3,42.4,Clear,0.0
2020-08-11,City_3,37.4,Windy,0.0
2020-08-12,City_3,41.0,Clear,0.0
2020-08-13,City_3,41.7,Clear,0.0
2020-08-14,City_3,41.8,Clear,0.0
